brief_id,status,brand_id,brand_name,contract_id,contract_name,category,vertical,brief_allocation,photos_required,gifs_required,cinemagraphs_required,videos_required,brand_selection,rating,total_briefs_purchased,total_briefs_used,price_per_brief,product_type,created_date,
57d818ab02d5119c378a6865,Closed,5733890dee0d18673fcb85bf,Carnivor,56c4e6e05fa85e6551337c7e,CLOSED - E&J Gallo Subscription #1 - Multiple Brands,Product,Alcohol,1,25,0,0,0,FALSE,4,24,18,1249.79,,2016-09-13 15:18,
57d818ab02d5119c378a6865,Closed,5733890dee0d18673fcb85bf,Carnivor,56c4e6e05fa85e6551337c7e,CLOSED - E&J Gallo Subscription #1 - Multiple Brands,Lifestyle,Alcohol,1,25,0,0,0,FALSE,4,24,18,1249.79,,2016-09-13 15:18,
57d83c7810a5492a3931fff0,Closed,577abdcaed1917ec463e5e5f,Panera Bread,57a8a887acc6ca8c7f037cc7,CLOSED - Panera Bread,Product,Restaurant,1,25,0,0,0,FALSE,3,13,13,1884.23,,2016-09-13 17:50,
57d83c7810a5492a3931fff0,Closed,577abdcaed1917ec463e5e5f,Panera Bread,57a8a887acc6ca8c7f037cc7,CLOSED - Panera Bread,Lifestyle,Restaurant,1,25,0,0,0,FALSE,3,13,13,1884.23,,2016-09-13 17:50,
57d85ead10a5492a39320b0b,Closed,57a4dc7037b6f13c73a13b37,Coca-Cola,57a4dc1537b6f13c73a13b2f,Ogilvy & Mathers- 2016,Product,Food & Beverage,1,25,0,0,0,FALSE,,8,7,3936.88,,2016-09-13 20:16,
57d85ead10a5492a39320b0b,Closed,57a4dc7037b6f13c73a13b37,Coca-Cola,57a4dc1537b6f13c73a13b2f,Ogilvy & Mathers- 2016,Lifestyle,Food & Beverage,1,25,0,0,0,FALSE,,8,7,3936.88,,2016-09-13 20:16,
57d8654b10a5492a39320dbf,Closed,54c90cff6c19ca4a749fd89e,Premier Nutrition,57069725e70977692a074bd7,CLOSED - Premier Nutrition - Subscription - 2015,Product,Food & Beverage,1,25,0,0,0,FALSE,,12,12,1666.67,,2016-09-13 20:44,
57d871e810a5492a3932118d,Closed,57040c07013101ad639f0651,Dreyer's/Edy's,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Recipes,Food & Beverage,1,25,0,0,0,FALSE,,48,38,1041.56,,2016-09-13 21:38,
57d871e810a5492a3932118d,Closed,57040c07013101ad639f0651,Dreyer's/Edy's,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Product,Food & Beverage,1,25,0,0,0,FALSE,,48,38,1041.56,,2016-09-13 21:38,
57d9609610a5492a393232a8,Closed,573a37858898c7886df4d8b4,Palm Breeze,57277d131414e9b357b42e13,Mike's Hard - Subscription - 2016,Product,Alcohol,1,25,0,0,0,FALSE,,28,28,1428.57,,2016-09-14 14:37,
57d9720910a5492a393275b0,Closed,57a38d65dcdae3a06b2c5e53,Marriott Rewards,57a38e23dcdae3a06b2c5e59,CLOSED (ALL briefs used) - Marriott - Subscription -2016,Nature & Landscape,Travel & Hospitality,1,25,0,0,0,FALSE,,50,47,1600,,2016-09-14 15:51,
57d9720910a5492a393275b0,Closed,57a38d65dcdae3a06b2c5e53,Marriott Rewards,57a38e23dcdae3a06b2c5e59,CLOSED (ALL briefs used) - Marriott - Subscription -2016,Lifestyle,Travel & Hospitality,1,25,0,0,0,FALSE,,50,47,1600,,2016-09-14 15:51,
57d974b510a5492a3932763c,Closed,570bc659c735a4a037361528,Mike's Hard Lemonade,57277d131414e9b357b42e13,Mike's Hard - Subscription - 2016,Product,Alcohol,1,25,0,0,0,FALSE,,28,28,1428.57,,2016-09-14 16:03,
57d982c710a5492a39327c34,Closed,57333f2aee0d18673fcb620b,Budweiser Regional,56ec17402c3d66fa426ee0f3,CLOSED - Anheuser-Busch LLC USA - Subscription - 2016,Product,,2,30,0,0,0,FALSE,,65,61,769.23,,2016-09-14 17:03,
57d987d610a5492a39327df1,Closed,5693fa03a2db89c10f158635,El Pollo Loco,5693fa87a2db89c10f158651,CLOSED - El Pollo Loco - 2016,Food & Drink,Restaurant,1,25,0,0,0,FALSE,4,16,16,1249.69,,2016-09-14 17:24,
57d987d610a5492a39327df1,Closed,5693fa03a2db89c10f158635,El Pollo Loco,5693fa87a2db89c10f158651,CLOSED - El Pollo Loco - 2016,Lifestyle,Restaurant,1,25,0,0,0,FALSE,4,16,16,1249.69,,2016-09-14 17:24,
57daad03bd0a534d48810072,Closed,5784fede033f2fed10a2d88a,Ameriprise Financial,5785096b033f2fed10a2db86,Ameriprise Financial,Lifestyle,Banking/Financial Services,1,25,0,0,0,FALSE,,12,12,2707.92,,2016-09-15 14:15,
57dab363bd0a534d488100fb,Closed,56699c911c1e4646317da9a9,vitafusion,57e01109f4253da25659ce69,Vitafusion & L'il Critters - Subscription,Babies & Families,Consumer Products,1,25,0,0,0,FALSE,4,24,17,1562.29,,2016-09-15 14:42,
57dab363bd0a534d488100fb,Closed,56699c911c1e4646317da9a9,vitafusion,57e01109f4253da25659ce69,Vitafusion & L'il Critters - Subscription,Lifestyle,Consumer Products,1,25,0,0,0,FALSE,4,24,17,1562.29,,2016-09-15 14:42,
57dac728bd0a534d488109d6,Closed,55245b9e02ca75aa1010aba3,Shu Uemura,57029ba06ea5475a517677b9,CLOSED - Shu Uemura - Subscription - 2016,Product,Beauty & Cosmetics,1,25,0,0,0,FALSE,5,6,5,1250,,2016-09-15 16:07,
57dad875bd0a534d48810c44,Closed,57040c07013101ad639f0651,Dreyer's/Edy's,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Product,Food & Beverage,1,25,0,0,0,FALSE,,48,38,1041.56,,2016-09-15 17:20,
57dad875bd0a534d48810c44,Closed,57040c07013101ad639f0651,Dreyer's/Edy's,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Food & Drink,Food & Beverage,1,25,0,0,0,FALSE,,48,38,1041.56,,2016-09-15 17:20,
57daf1959399bfa24a4da13c,Closed,5702d5036ea5475a5176d7a3,Zipcar,5702d7136ea5475a5176d7e4,"Zipcar, Inc. - Subscription - 2016",Automotive,Automotive,1,25,0,0,0,FALSE,4,12,12,1666.25,,2016-09-15 19:08,
57daf1959399bfa24a4da13c,Closed,5702d5036ea5475a5176d7a3,Zipcar,5702d7136ea5475a5176d7e4,"Zipcar, Inc. - Subscription - 2016",Lifestyle,Automotive,1,25,0,0,0,FALSE,4,12,12,1666.25,,2016-09-15 19:08,
57db165f9399bfa24a4ddbd4,Closed,56699c911c1e4646317da9a9,vitafusion,57e01109f4253da25659ce69,Vitafusion & L'il Critters - Subscription,Lifestyle,Consumer Products,1,25,0,0,0,FALSE,3,24,17,1562.29,,2016-09-15 21:45,
57dc30509399bfa24a4e1e94,Closed,562a6fcc6ecb57e815002a54,Alaska Air,56d703d41b05da75261ae96d,Alaska Air 2016 Subscription,Automotive,Travel & Hospitality,1,25,0,0,0,FALSE,,48,27,1041.56,,2016-09-16 17:48,
57dc30509399bfa24a4e1e94,Closed,562a6fcc6ecb57e815002a54,Alaska Air,56d703d41b05da75261ae96d,Alaska Air 2016 Subscription,Lifestyle,Travel & Hospitality,1,25,0,0,0,FALSE,,48,27,1041.56,,2016-09-16 17:48,
57dc3b539399bfa24a4e209c,Closed,563784036ecb57e81501ccea,ALDI,568bdb7d18b695047ac8cf63,ALDI Annual Package #1,Recipes,Retail,1,40,0,0,0,FALSE,,16,16,1249.69,,2016-09-16 18:34,
57dc44579399bfa24a4e24e2,Closed,562a6fcc6ecb57e815002a54,Alaska Air,56d703d41b05da75261ae96d,Alaska Air 2016 Subscription,Product,Travel & Hospitality,1,25,0,0,0,FALSE,,48,27,1041.56,,2016-09-16 19:13,
57dc5ce0046ed4e65385e7fd,Closed,57051cf47b459be7209ad26a,La Marca,56c4e6e05fa85e6551337c7e,CLOSED - E&J Gallo Subscription #1 - Multiple Brands,Product,Alcohol,1,25,0,0,0,FALSE,4.66,24,18,1249.79,,2016-09-16 20:58,
57dc5ce0046ed4e65385e7fd,Closed,57051cf47b459be7209ad26a,La Marca,56c4e6e05fa85e6551337c7e,CLOSED - E&J Gallo Subscription #1 - Multiple Brands,Lifestyle,Alcohol,1,25,0,0,0,FALSE,4.66,24,18,1249.79,,2016-09-16 20:58,
57df1099f4253da25659ade4,Closed,56e30ab12cfe94ea779cc380,BMO,56e30c212cfe94ea779cc5a0,BMO - Subscription - 2016,Lifestyle,Banking/Financial Services,1,25,0,0,0,FALSE,,48,7,1041.67,,2016-09-18 22:09,
57dfeea2f4253da25659c759,Closed,577abdcaed1917ec463e5e5f,Panera Bread,57a8a887acc6ca8c7f037cc7,CLOSED - Panera Bread,Product,Restaurant,1,25,0,0,0,FALSE,4,13,13,1884.23,,2016-09-19 13:56,
57dfeea2f4253da25659c759,Closed,577abdcaed1917ec463e5e5f,Panera Bread,57a8a887acc6ca8c7f037cc7,CLOSED - Panera Bread,Food & Drink,Restaurant,1,25,0,0,0,FALSE,4,13,13,1884.23,,2016-09-19 13:56,
57dff435f4253da25659c87e,Closed,566f4948d3e032c75a4c66e1,Sun-Rype,57c45916b08b61d41bbaf776,SunRype - Subscriptiona - 2015,Product,Food & Beverage,1,25,0,0,0,FALSE,,16,15,1249.69,,2016-09-19 14:20,
57dffdc0f4253da25659caf7,Closed,56819a659c4f3a3a44152ceb,Walmart Canada,56819ad79c4f3a3a44152cf4,Walmart Canada Trial,Recipes,Retail,2,50,0,0,0,FALSE,,4,3,2500,,2016-09-19 15:01,
57dffdeef4253da25659cafa,Closed,566f4948d3e032c75a4c66e1,Sun-Rype,57c45916b08b61d41bbaf776,SunRype - Subscriptiona - 2015,Product,Food & Beverage,1,25,0,0,0,FALSE,,16,15,1249.69,,2016-09-19 15:02,
57dfffcff4253da25659cc43,Closed,57c8319a1f42da6246809726,AMA Waterways,57a4c44e37b6f13c73a135df,AMA Waterways,Lifestyle,Travel & Hospitality,1,25,0,0,0,FALSE,,4,3,2500,,2016-09-19 15:10,
57dfffcff4253da25659cc43,Closed,57c8319a1f42da6246809726,AMA Waterways,57a4c44e37b6f13c73a135df,AMA Waterways,Architecture & Buildings,Travel & Hospitality,1,25,0,0,0,FALSE,,4,3,2500,,2016-09-19 15:10,
57e001e4f4253da25659cccd,Closed,57e00143f4253da25659ccc5,L'il Critters,57e01109f4253da25659ce69,Vitafusion & L'il Critters - Subscription,Lifestyle,Consumer Products,1,25,0,0,0,FALSE,1,24,17,1562.29,,2016-09-19 15:19,
57e001e4f4253da25659cccd,Closed,57e00143f4253da25659ccc5,L'il Critters,57e01109f4253da25659ce69,Vitafusion & L'il Critters - Subscription,Babies & Families,Consumer Products,1,25,0,0,0,FALSE,1,24,17,1562.29,,2016-09-19 15:19,
57e01e8938fa98966c8c71fd,Closed,5702d5036ea5475a5176d7a3,Zipcar,5702d7136ea5475a5176d7e4,"Zipcar, Inc. - Subscription - 2016",Lifestyle,Automotive,1,25,0,0,0,FALSE,5,12,12,1666.25,,2016-09-19 17:21,
57e01e8938fa98966c8c71fd,Closed,5702d5036ea5475a5176d7a3,Zipcar,5702d7136ea5475a5176d7e4,"Zipcar, Inc. - Subscription - 2016",Automotive,Automotive,1,25,0,0,0,FALSE,5,12,12,1666.25,,2016-09-19 17:21,
57e0268c38fa98966c8c740d,Closed,574c4b1b6896fe565ee375ed,Luxardo,574c7dabda161be26187afda,Media Bounty - Subscription - 2016,Recipes,Alcohol,1,25,0,0,0,FALSE,1,10,7,1799.5,,2016-09-19 17:55,
57e0268c38fa98966c8c740d,Closed,574c4b1b6896fe565ee375ed,Luxardo,574c7dabda161be26187afda,Media Bounty - Subscription - 2016,Product,Alcohol,1,25,0,0,0,FALSE,1,10,7,1799.5,,2016-09-19 17:55,
57e0361b38fa98966c8c7aec,Closed,579b8030a9a95c0b3caf9568,Logitech,5803dd75557a6c174fb150c3,Logitech Trial 2016,Lifestyle,Electronics,1,25,0,0,0,FALSE,2,5,5,2500,,2016-09-19 19:01,
57e0361b38fa98966c8c7aec,Closed,579b8030a9a95c0b3caf9568,Logitech,5803dd75557a6c174fb150c3,Logitech Trial 2016,Product,Electronics,1,25,0,0,0,FALSE,2,5,5,2500,,2016-09-19 19:01,
57e040c838fa98966c8c8232,Closed,570c0b75c735a4a037363feb,Gold Eagle,570c0d1fc735a4a0373640e2,Gold Eagle - Subscription - 2016,Automotive,Consumer Products,2,50,0,0,0,FALSE,,16,16,1249.69,,2016-09-19 19:47,
57e04d4e38fa98966c8c8697,Closed,559a87816a8c83d67a1d09a0,ARCHIVED - BabyCenter,559a87c96a8c83d67a1d09b5,BabyCenter LLC - Subscription - 2015,Babies & Families,Media & Broadcasting,1,25,0,0,0,FALSE,,12,12,1000,,2016-09-19 20:40,
57e04f8738fa98966c8c8756,Closed,570c0b75c735a4a037363feb,Gold Eagle,570c0d1fc735a4a0373640e2,Gold Eagle - Subscription - 2016,Automotive,Consumer Products,2,50,0,0,0,FALSE,,16,16,1249.69,,2016-09-19 20:50,
57e055d238fa98966c8cad9a,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Lifestyle,Travel & Hospitality,1,25,0,0,0,FALSE,,48,72,1041.56,,2016-09-19 21:17,
57e055d238fa98966c8cad9a,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Architecture & Buildings,Travel & Hospitality,1,25,0,0,0,FALSE,,48,72,1041.56,,2016-09-19 21:17,
57e0561338fa98966c8cadad,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Food & Drink,Travel & Hospitality,1,25,0,0,0,FALSE,2,48,72,1041.56,,2016-09-19 21:18,
57e0562438fa98966c8cadcd,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Lifestyle,Travel & Hospitality,1,25,0,0,0,FALSE,,48,72,1041.56,,2016-09-19 21:18,
57e056d438fa98966c8caefe,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Lifestyle,Travel & Hospitality,1,25,0,0,0,FALSE,,48,72,1041.56,,2016-09-19 21:21,
57e056d438fa98966c8caefe,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Nature & Landscape,Travel & Hospitality,1,25,0,0,0,FALSE,,48,72,1041.56,,2016-09-19 21:21,
57e0578a38fa98966c8cafc6,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Lifestyle,Travel & Hospitality,1,25,0,0,0,FALSE,,48,72,1041.56,,2016-09-19 21:24,
57e0578a38fa98966c8cafc6,Closed,562a6fcc6ecb57e815002a54,Alaska Air,562a720d6ecb57e815002a63,Alaska Air 2015 Subscription,Architecture & Buildings,Travel & Hospitality,1,25,0,0,0,FALSE,,48,72,1041.56,,2016-09-19 21:24,
57e1462038fa98966c8cdff6,Closed,56f4146f2357993b7eb0004f,Quiznos,56f415382357993b7eb000ad,CLOSED - QUIZNOS- QUIZNOS- EXPIRY (2016-02) - LEGACY - The Quizno's Master LLC - Campaign - 12 Months - New,Product,Restaurant,2,50,0,0,0,FALSE,5,16,16,1249.69,,2016-09-20 14:22,
57e1462038fa98966c8cdff6,Closed,56f4146f2357993b7eb0004f,Quiznos,56f415382357993b7eb000ad,CLOSED - QUIZNOS- QUIZNOS- EXPIRY (2016-02) - LEGACY - The Quizno's Master LLC - Campaign - 12 Months - New,Food & Drink,Restaurant,2,50,0,0,0,FALSE,5,16,16,1249.69,,2016-09-20 14:22,
57e153c238fa98966c8ce396,Closed,559a87816a8c83d67a1d09a0,ARCHIVED - BabyCenter,559a87c96a8c83d67a1d09b5,BabyCenter LLC - Subscription - 2015,Babies & Families,Media & Broadcasting,1,25,0,0,0,FALSE,,12,12,1000,,2016-09-20 15:20,
57e15bca38fa98966c8ce578,Closed,559a87816a8c83d67a1d09a0,ARCHIVED - BabyCenter,559a87c96a8c83d67a1d09b5,BabyCenter LLC - Subscription - 2015,Babies & Families,Media & Broadcasting,1,25,0,0,0,FALSE,,12,12,1000,,2016-09-20 15:54,
57e17a8a53ee9568749bc4e1,Closed,579b8030a9a95c0b3caf9568,Logitech,5803dd75557a6c174fb150c3,Logitech Trial 2016,Product,Electronics,1,25,0,0,0,FALSE,,5,5,2500,,2016-09-20 18:06,
57e17a8a53ee9568749bc4e1,Closed,579b8030a9a95c0b3caf9568,Logitech,5803dd75557a6c174fb150c3,Logitech Trial 2016,Lifestyle,Electronics,1,25,0,0,0,FALSE,,5,5,2500,,2016-09-20 18:06,
57e197a479d0d13776949fa9,Closed,560c4b3200259fc371bb8037,Nestle Canada,56eb077c2c3d66fa426ecf21,Nestle Canada - Subscription - 2016/2017,Recipes,Food & Beverage,4,0,0,0,100,FALSE,5,80,80,1249.94,,2016-09-20 20:10,
57e19ca579d0d1377694c0cc,Closed,574c4b1b6896fe565ee375ed,Luxardo,574c7dabda161be26187afda,Media Bounty - Subscription - 2016,Recipes,Alcohol,1,25,0,0,0,FALSE,4,10,7,1799.5,,2016-09-20 20:31,
57e19ca579d0d1377694c0cc,Closed,574c4b1b6896fe565ee375ed,Luxardo,574c7dabda161be26187afda,Media Bounty - Subscription - 2016,Product,Alcohol,1,25,0,0,0,FALSE,4,10,7,1799.5,,2016-09-20 20:31,
57e1a4387b0b44fc78f7cb03,Closed,56aa9c778e8870c2303f0a7b,Knorr,56cf70226794c95e1c419c86,CLOSED - Unilever Canada 2016 Subscription,Recipes,Food & Beverage,9,25,125,0,0,FALSE,,48,41,1145.83,,2016-09-20 21:03,
57e1a4387b0b44fc78f7cb03,Closed,56aa9c778e8870c2303f0a7b,Knorr,56cf70226794c95e1c419c86,CLOSED - Unilever Canada 2016 Subscription,Product,Food & Beverage,9,25,125,0,0,FALSE,,48,41,1145.83,,2016-09-20 21:03,
57e2be6c7b0b44fc78f826e4,Closed,560c4b3200259fc371bb8037,Nestle Canada,56eb077c2c3d66fa426ecf21,Nestle Canada - Subscription - 2016/2017,Creative Concepts,Food & Beverage,3,0,0,0,75,FALSE,3,80,80,1249.94,,2016-09-21 17:07,
57e2be6c7b0b44fc78f826e4,Closed,560c4b3200259fc371bb8037,Nestle Canada,56eb077c2c3d66fa426ecf21,Nestle Canada - Subscription - 2016/2017,Product,Food & Beverage,3,0,0,0,75,FALSE,3,80,80,1249.94,,2016-09-21 17:07,
57e2d3cd7b0b44fc78f83174,Closed,560c4b3200259fc371bb8037,Nestle Canada,56eb077c2c3d66fa426ecf21,Nestle Canada - Subscription - 2016/2017,Recipes,Food & Beverage,3,0,0,0,75,FALSE,5,80,80,1249.94,,2016-09-21 18:39,
57e2e8db7b0b44fc78f83a4f,Closed,560c4b3200259fc371bb8037,Nestle Canada,56eb077c2c3d66fa426ecf21,Nestle Canada - Subscription - 2016/2017,Recipes,Food & Beverage,3,0,0,0,75,FALSE,5,80,80,1249.94,,2016-09-21 20:08,
57e2ea317b0b44fc78f83af2,Closed,571653a13b0f9ad00154fb87,Avon,5735f16b38fc793d4fe009e1,CLOSED - Avon - Subscription - 2016,Product,Beauty & Cosmetics,1,25,0,0,0,FALSE,5,28,25,1666.61,,2016-09-21 20:14,
57e3f4da7b0b44fc78f8c631,Closed,56bd02e7a05c73c91c1e78c1,Capriotti's Sandwich Shop,56c763ad1b5618106a5e994d,CLOSED - Capriotti's Sandwich Shop - Subscription - 2016,Food & Drink,Restaurant,1,25,0,0,0,FALSE,,14,14,1528.21,,2016-09-22 15:12,
57e3f4da7b0b44fc78f8c631,Closed,56bd02e7a05c73c91c1e78c1,Capriotti's Sandwich Shop,56c763ad1b5618106a5e994d,CLOSED - Capriotti's Sandwich Shop - Subscription - 2016,Lifestyle,Restaurant,1,25,0,0,0,FALSE,,14,14,1528.21,,2016-09-22 15:12,
57e3fe4d7b0b44fc78f8cab1,Closed,5654c1a20e7319de1bbabc0d,Häagen-Dazs,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Product,Food & Beverage,0,30,0,0,0,FALSE,,48,38,1041.56,,2016-09-22 15:52,
57e3fe4d7b0b44fc78f8cab1,Closed,5654c1a20e7319de1bbabc0d,Häagen-Dazs,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Food & Drink,Food & Beverage,0,30,0,0,0,FALSE,,48,38,1041.56,,2016-09-22 15:52,
57e54a84fd04e73110abd5f6,Closed,563784036ecb57e81501ccea,ALDI,568bdb7d18b695047ac8cf63,ALDI Annual Package #1,Recipes,Retail,1,20,0,0,0,FALSE,,16,16,1249.69,,2016-09-23 15:30,
57e54b5dfd04e73110abd606,Closed,57855f3b36bbffca27a58d96,Revlon Hair Tools,57855d5736bbffca27a58d1f,HoT Beauty - Subscription - 2016,Beauty & Fashion,Beauty & Cosmetics,1,25,0,0,0,FALSE,4,32,34,1562.34,,2016-09-23 15:33,
57e54b5dfd04e73110abd606,Closed,57855f3b36bbffca27a58d96,Revlon Hair Tools,57855d5736bbffca27a58d1f,HoT Beauty - Subscription - 2016,Portrait,Beauty & Cosmetics,1,25,0,0,0,FALSE,4,32,34,1562.34,,2016-09-23 15:33,
57e56836fd04e73110abde4c,Closed,57855f3b36bbffca27a58d96,Revlon Hair Tools,57855d5736bbffca27a58d1f,HoT Beauty - Subscription - 2016,Lifestyle,Beauty & Cosmetics,1,25,0,0,0,FALSE,,32,34,1562.34,,2016-09-23 17:36,
57e56836fd04e73110abde4c,Closed,57855f3b36bbffca27a58d96,Revlon Hair Tools,57855d5736bbffca27a58d1f,HoT Beauty - Subscription - 2016,Product,Beauty & Cosmetics,1,25,0,0,0,FALSE,,32,34,1562.34,,2016-09-23 17:36,
57e57ac0fd04e73110abe1b1,Closed,574c4b1b6896fe565ee375ed,Luxardo,574c7dabda161be26187afda,Media Bounty - Subscription - 2016,Lifestyle,Alcohol,1,25,0,0,0,FALSE,,10,7,1799.5,,2016-09-23 18:56,
57e57ac0fd04e73110abe1b1,Closed,574c4b1b6896fe565ee375ed,Luxardo,574c7dabda161be26187afda,Media Bounty - Subscription - 2016,Product,Alcohol,1,25,0,0,0,FALSE,,10,7,1799.5,,2016-09-23 18:56,
57e587b2fd04e73110abe8a3,Closed,570695ffe70977692a074a48,PowerBar,57069725e70977692a074bd7,CLOSED - Premier Nutrition - Subscription - 2015,Product,Food & Beverage,1,25,0,0,0,FALSE,,12,12,1666.67,,2016-09-23 19:51,
57e93f07b358542e28e177e0,Closed,5541436143bff2bd53d1e4d8,Smart Car,5727c7461414e9b357b446d4,"BBDO (Smart Car, Mercedes) - Subscription - 2016",Automotive,Automotive,2,50,0,0,0,FALSE,,12,12,2967.92,,2016-09-26 15:30,
57e93f07b358542e28e177e0,Closed,5541436143bff2bd53d1e4d8,Smart Car,5727c7461414e9b357b446d4,"BBDO (Smart Car, Mercedes) - Subscription - 2016",Lifestyle,Automotive,2,50,0,0,0,FALSE,,12,12,2967.92,,2016-09-26 15:30,
57e981a903018d722a8d83bb,Closed,57855fc436bbffca27a58dc0,Bed Head,57855d5736bbffca27a58d1f,HoT Beauty - Subscription - 2016,Lifestyle,Beauty & Cosmetics,1,25,0,0,0,FALSE,,32,34,1562.34,,2016-09-26 20:14,
57e98adf03018d722a8d883c,Closed,5693fa03a2db89c10f158635,El Pollo Loco,5693fa87a2db89c10f158651,CLOSED - El Pollo Loco - 2016,Food & Drink,Restaurant,1,25,0,0,0,FALSE,4,16,16,1249.69,,2016-09-26 20:53,
57eac7c668e8cd7a32909863,Closed,57a4dc7037b6f13c73a13b37,Coca-Cola,57a4dc1537b6f13c73a13b2f,Ogilvy & Mathers- 2016,Product,Food & Beverage,1,25,0,0,0,FALSE,,8,7,3936.88,,2016-09-27 19:25,
57eac7c668e8cd7a32909863,Closed,57a4dc7037b6f13c73a13b37,Coca-Cola,57a4dc1537b6f13c73a13b2f,Ogilvy & Mathers- 2016,Lifestyle,Food & Beverage,1,25,0,0,0,FALSE,,8,7,3936.88,,2016-09-27 19:25,
57eae2c993d7587434f7d1da,Closed,56940e8ea2db89c10f158973,Vichy,569419daa2db89c10f15a96d,CLOSED - L'Oreal US,Product,Beauty & Cosmetics,1,25,0,0,0,FALSE,5,12,12,1041.67,,2016-09-27 21:21,
57eaec2993d7587434f7d393,Closed,5755cfc4a0b3438406361b36,Special K,5755cbf8a0b3438406361a38,CLOSED - Kellogg Canada - Subscription -2016,Food & Drink,Food & Beverage,1,25,0,0,0,FALSE,,80,66,1250,,2016-09-27 22:01,
57eaf06f93d7587434f7d3f9,Closed,563784036ecb57e81501ccea,ALDI,568bdb7d18b695047ac8cf63,ALDI Annual Package #1,Recipes,Retail,1,45,0,0,0,FALSE,,16,16,1249.69,,2016-09-27 22:19,
57ebdbc293d7587434f84c4c,Closed,57571619302d5bbc257431b2,ShopHouse,583263c666a9d8b8784ca578,CLOSED - Shophouse - Subscription - 2016,Food & Drink,Restaurant,1,25,0,0,0,FALSE,4,4,4,337.5,,2016-09-28 15:03,
57ebe10793d7587434f84e1c,Closed,56940e8ea2db89c10f158973,Vichy,569419daa2db89c10f15a96d,CLOSED - L'Oreal US,Product,Beauty & Cosmetics,1,25,0,0,0,FALSE,,12,12,1041.67,,2016-09-28 15:25,
57ebfc3d93d7587434f8559d,Closed,573b189c8898c7886df4eda6,Outshine,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Product,Food & Beverage,2,25,0,0,0,FALSE,5,48,38,1041.56,,2016-09-28 17:22,
57ebfc3d93d7587434f8559d,Closed,573b189c8898c7886df4eda6,Outshine,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Food & Drink,Food & Beverage,2,25,0,0,0,FALSE,5,48,38,1041.56,,2016-09-28 17:22,
57ec24f893d7587434f8a4d2,Closed,563784036ecb57e81501ccea,ALDI,568bdb7d18b695047ac8cf63,ALDI Annual Package #1,Product,Retail,1,20,0,0,0,FALSE,,16,16,1249.69,,2016-09-28 20:15,
57ec27ef93d7587434f8a5b5,Closed,563784036ecb57e81501ccea,ALDI,568bdb7d18b695047ac8cf63,ALDI Annual Package #1,Product,Retail,1,25,0,0,0,FALSE,,16,16,1249.69,,2016-09-28 20:28,
57ec27ef93d7587434f8a5b5,Closed,563784036ecb57e81501ccea,ALDI,568bdb7d18b695047ac8cf63,ALDI Annual Package #1,Food & Drink,Retail,1,25,0,0,0,FALSE,,16,16,1249.69,,2016-09-28 20:28,
57ed185393d7587434f8eab9,Closed,573b189c8898c7886df4eda6,Outshine,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Product,Food & Beverage,2,1,32,0,0,FALSE,5,48,38,1041.56,,2016-09-29 13:34,
57ed185393d7587434f8eab9,Closed,573b189c8898c7886df4eda6,Outshine,5727a19d1414e9b357b43c5b,CLOSED - Nestle Ice Creams - Subscription - 2016,Lifestyle,Food & Beverage,2,1,32,0,0,FALSE,5,48,38,1041.56,,2016-09-29 13:34,
57ed226493d7587434f8ed0b,Closed,565e1ca13e697f3a7157f138,Nestle Purina,568fd490a2db89c10f154bdc,CLOSED - Nestle Purina - Subscription - 2015,Animals & Pets,Consumer Products,1,25,0,0,0,FALSE,4,48,43,1302.08,,2016-09-29 14:17,
57ed22d393d7587434f8ed40,Closed,568fffb9a2db89c10f155225,Hormel Foods,5697d216b2c917b13ce805c6,Annual Pack #1,Recipes,Food & Beverage,1,25,0,0,0,FALSE,,16,18,1562.5,,2016-09-29 14:18,
