BriefId,BrandFeedback,Curation,OnBrief,OverallScore,Time,photographerId
58c699f976a4f70b00ee2658,6,100,100,100,100,586ec27cae3a308242a87f14
58bdea6c956cee0b0088c0aa,0.96,92.5,76,93.46,100,571f80ef8bb46155349fc8b6
58bdea6c956cee0b0088c0aa,1.05,57.5,64,58.55,100,57f6a855949147757ef7e667
58c6b28876a4f70b00ee5b2c,3.51,89.28571429,65.71428571,92.79571429,100,577c44572fa7b8b8705cf51f
58c6b28876a4f70b00ee5b2c,3.57,92.85714286,77.14285714,96.42714286,100,5790f06d615caad37c452be3
58c6b28876a4f70b00ee5b2c,3.54,75,60,78.54,100,576aa212c8234326185709e1
58ba0ccd787ab60b00e7bb69,0,0,0,0,0,5849a2fb63d7f1154b8de1e6
58bf28bf19efb80c00b2f1d8,6,82.5,84,88.5,100,5881cc551f2d0dad1430f2a5
58bf28bf19efb80c00b2f1d8,6,56.25,0,62.25,100,58c87a5202b6c6ae71950447
58bf28bf19efb80c00b2f1d8,6,63.75,44,69.75,100,56cb99e11b5618106a5ee01f
58bf28bf19efb80c00b2f1d8,6,70,44,76,100,589dd531d9ee90b97d680846
58ba0ec8787ab60b00e7beaf,3.87,87.5,60,91.37,100,5898f4bacf8105fc66d2c9b8
58c8061c976bb10c000c6886,0,50,20,50,100,5862a89e1175effd1ed74919
58c6b29a76a4f70b00ee5b2f,0.48,70.53571429,65.71428571,71.01571429,100,576aa212c8234326185709e1
58c6b29a76a4f70b00ee5b2f,0.24,50.89285714,42.85714286,51.13285714,100,57cfa18c8f7b2d5879732abb
58c6b29a76a4f70b00ee5b2f,0,12.5,0,0,0,57e8aa5ffd04e73110ac6733
58a451f7dcbaa89820f60799,6,81.25,40,87.25,100,5693fdeba2db89c10f158752
58a451f7dcbaa89820f60799,6,85.41666667,93.33333333,91.41666667,100,5727d0351414e9b357b44a4a
58c9943b8da8170b00d4d39a,0.09,65,28,65.09,100,57c8c11b1f42da6246816b2e
58c9943b8da8170b00d4d39a,0.6,75,60,75.6,100,5697bb46b2c917b13ce7cebd
58c9943b8da8170b00d4d39a,0.45,70,84,70.45,100,587c5ecd3b9d658579cd87de
58c9943b8da8170b00d4d39a,0.15,67.5,36,67.65,100,587e80c3c62186b70515dd8b
58c9943b8da8170b00d4d39a,0.03,70,44,70.03,100,577c44572fa7b8b8705cf51f
58c9943b8da8170b00d4d39a,0.63,77.5,68,78.13,100,58b5ef1183fd23f452abb261
58a452d0dcbaa89820f607ad,0.24,72.5,52,72.74,100,57d1db2f4703ffe212447132
58a452d0dcbaa89820f607ad,0.18,70,44,70.18,100,5762cfe8ce7a9581651a829b
58bdea8d238a0b0b005a4a4e,0.78,52.67857143,48.57142857,53.45857143,100,571f80ef8bb46155349fc8b6
58bdea8d238a0b0b005a4a4e,1.29,80.35714286,77.14285714,81.64714286,100,5807ca387f34ef5e693a1781
58bdea8d238a0b0b005a4a4e,0.45,50,20,50.45,100,57f2c131b5492e57607ff128
58bdea8d238a0b0b005a4a4e,0.42,67.85714286,37.14285714,68.27714286,100,57d1db2f4703ffe212447132
58c8559bd54a2e0c00ed1495,0.12,62.5,60,62.62,100,5693d9a9a2db89c10f158104
58c8559bd54a2e0c00ed1495,0,61.25,36,61.25,100,5797b43ae4b457eb241c0c94
58c8559bd54a2e0c00ed1495,0,80,36,80,100,57a0eef462db2367555d0271
58c8559bd54a2e0c00ed1495,0,75,20,75,100,57db0c7d9399bfa24a4db423
58c8559bd54a2e0c00ed1495,0.21,87.5,100,87.71,100,5881cc551f2d0dad1430f2a5
58c8559bd54a2e0c00ed1495,0.06,57.5,44,57.56,100,588fa088b937ed824845ecec
58b0a0d9b5f5e10b009b37c3,0.42,89.58333333,66.66666667,90.00333333,100,572797e61414e9b357b438cd
58b0a0d9b5f5e10b009b37c3,0.66,85.41666667,93.33333333,86.07666667,100,579654b58d4f583a1de845f3
58b0a0d9b5f5e10b009b37c3,0,0,0,0,0,585837f023cd5d4802760183
58b7126fd0c92b0b000a8915,0.36,55,36,55.36,100,583e21edba06770623dc3861
58ae33ee04465d0e00ce16f6,0,43.75,0,43.75,100,54624174cd1f6a4537c69292
58ae33ee04465d0e00ce16f6,0.03,76.5625,25,76.5925,100,55490118ca066e1d65b92c17
58ae33ee04465d0e00ce16f6,0,68.75,0,68.75,100,55e82fe3fcba3b8b672ee98d
58ae33ee04465d0e00ce16f6,0.24,79.6875,75,79.9275,100,55d5eba5ae03426f6b39c035
58ae33ee04465d0e00ce16f6,0,0,0,0,0,555a7505383676ba5ab77818
58ae33ee04465d0e00ce16f6,0.21,92.1875,75,92.3975,100,55de2fb916b62ff84c63ad3e
58ae33ee04465d0e00ce16f6,0.09,51.5625,25,51.6525,100,559ae1156a8c83d67a1d3d86
58ae33ee04465d0e00ce16f6,0,68.75,0,68.75,100,55bfbfc8f32d99f276181267
58ae33ee04465d0e00ce16f6,0,0,0,0,0,5616fb9b00259fc371bcc30f
58ae33ee04465d0e00ce16f6,0.12,84.375,50,84.495,100,563ab9216ecb57e815028236
58ae33ee04465d0e00ce16f6,0,0,0,0,0,5642dbeed084420b43bf9213
58ae33ee04465d0e00ce16f6,0,0,0,0,0,5642fa54d084420b43bf9324
58ae33ee04465d0e00ce16f6,0,0,0,0,0,56ccf9b8380fc3a4072ea003
58ae33ee04465d0e00ce16f6,0,43.75,0,43.75,100,56f1beebb6b24a306258e84b
58ae33ee04465d0e00ce16f6,0.03,76.5625,25,76.5925,100,5707140ae70977692a077cc4
58ae33ee04465d0e00ce16f6,0,0,0,0,0,574e24afda161be2618873db
58ae33ee04465d0e00ce16f6,0,68.75,0,68.75,100,57718f601fb808a12bea1e2d
58ae33ee04465d0e00ce16f6,0,56.25,0,56.25,100,585346a89a03fece72a3c858
58ae33ee04465d0e00ce16f6,0,37.5,0,37.5,100,587975620dcb54b06b98c1ef
58ae33ee04465d0e00ce16f6,0,0,0,0,0,57f55907b5492e576080ba2a
58ae33ee04465d0e00ce16f6,0,43.75,0,43.75,100,57b508d104d0246455b3ba72
58ae33ee04465d0e00ce16f6,0.12,84.375,50,84.495,100,57dc7694f4253da2565969ef
58ae33ee04465d0e00ce16f6,0,0,0,0,0,5807b0c77f34ef5e6939b09f
58ae33ee04465d0e00ce16f6,0.3,87.5,100,87.8,100,58731b894786d7d34810bad2
58ae33ee04465d0e00ce16f6,0,56.25,0,56.25,100,587924880dcb54b06b988b52
58ae33ee04465d0e00ce16f6,0,56.25,0,56.25,100,58502b39a3a7745d64b6c4df
58ae33ee04465d0e00ce16f6,0.06,45.3125,25,45.3725,100,5808ed72a7589ff7755981f0
58ae33ee04465d0e00ce16f6,0,0,0,0,0,57ed1a6593d7587434f8ead9
58ae33ee04465d0e00ce16f6,0,56.25,0,56.25,100,58a4ceddc0986b36214e3f95
58ae33ee04465d0e00ce16f6,0,12.5,0,0,0,58b571b583fd23f452abb186
58ae33ee04465d0e00ce16f6,0.06,51.5625,25,51.6225,100,58c9ac82e6d840f473d6462b
58ae33ee04465d0e00ce16f6,0,68.75,0,68.75,100,58a8ce51a38f33ba29cade48
58ae33ee04465d0e00ce16f6,0,68.75,0,68.75,100,58a8c30da38f33ba29cad926
58ae33ee04465d0e00ce16f6,0,50,0,50,100,5886bd770496034b21d3d75d
58a7373ea38f33ba29ca59dd,0,56.25,0,56.25,100,54a70539ec6c241766027beb
58a7373ea38f33ba29ca59dd,0,43.75,0,43.75,100,559ae1156a8c83d67a1d3d86
58a7373ea38f33ba29ca59dd,0.03,64.0625,25,64.0925,100,55d5eba5ae03426f6b39c035
58a7373ea38f33ba29ca59dd,0,0,0,0,0,5642fa54d084420b43bf9324
58a7373ea38f33ba29ca59dd,0,68.75,0,68.75,100,56e89726819540d216bce408
58a7373ea38f33ba29ca59dd,0,56.25,0,56.25,100,570afa81c735a4a0373577dd
58a7373ea38f33ba29ca59dd,0,68.75,0,68.75,100,5707140ae70977692a077cc4
58a7373ea38f33ba29ca59dd,0,56.25,0,56.25,100,57923720615caad37c455ff3
58a7373ea38f33ba29ca59dd,0,56.25,0,56.25,100,57b2785c32ca2b2f449f205e
58a7373ea38f33ba29ca59dd,0,0,0,0,0,57ed1a6593d7587434f8ead9
58a7373ea38f33ba29ca59dd,0.09,59.375,50,59.465,100,57f470f5b5492e5760809612
58a7373ea38f33ba29ca59dd,0,43.75,0,43.75,100,585ac14b23c4b9990b614882
58a7373ea38f33ba29ca59dd,0,43.75,0,43.75,100,5891a8aeb410e998500cd171
58a7373ea38f33ba29ca59dd,0,43.75,0,43.75,100,587fbd2f4b95e2650b32ae0b
58a7373ea38f33ba29ca59dd,0,50,0,50,100,5886bd770496034b21d3d75d
58c570ec76a4f70b00ec51f7,6,64.0625,25,70.0625,100,588626690496034b21d3777e
58c570ec76a4f70b00ec51f7,6,56.25,0,62.25,100,5897aeab7d32ac2360574730
58c570ec76a4f70b00ec51f7,6,79.6875,75,85.6875,100,588bca97a51418683c3950bc
58c570ec76a4f70b00ec51f7,6,12.5,0,0,0,588942d0943ced8f2d5611cb
58c570ec76a4f70b00ec51f7,6,71.875,50,77.875,100,58c8752702b6c6ae71950446
58b447bb31fcab0b000e6fc3,6,92.5,76,98.5,100,56ce0bb3380fc3a4072eb7d9
58b447bb31fcab0b000e6fc3,6,67.5,76,73.5,100,579103a8615caad37c452f39
58b447bb31fcab0b000e6fc3,6,90,68,96,100,571f80ef8bb46155349fc8b6
58b447bb31fcab0b000e6fc3,6,75,60,81,100,58b5bebb83fd23f452abb22c
58b0802173b34a0b00548470,0.06,87.5,100,87.56,100,574ff8cc95086cc273bc4e0b
58c95b5fd54a2e0c00ee71db,0.27,65,48,65.27,100,585f0f52cf6442e41a96a30c
58c95b5fd54a2e0c00ee71db,0.06,79.16666667,33.33333333,79.22666667,100,56673b323e697f3a7159bc4c
58c95b5fd54a2e0c00ee71db,0,58.33333333,26.66666667,58.33333333,100,56b2d3d6e3414bdd65cd3a51
58c95b5fd54a2e0c00ee71db,0.06,66.66666667,33.33333333,66.72666667,100,57bc67bca66e2a827c022fee
58c95b5fd54a2e0c00ee71db,0.21,58.33333333,66.66666667,58.54333333,100,55ff3f14337697b77f9edd13
58c94c27d54a2e0c00ee4d07,5.73,75,60,80.73,100,57900d4a0ab3e1236994414f
58c94c27d54a2e0c00ee4d07,4.5,75,20,79.5,100,5693d9a9a2db89c10f158104
58c94c27d54a2e0c00ee4d07,6,87.5,100,93.5,100,57f6a855949147757ef7e667
58acfc459885ab0f00572225,0.12,98.4375,95,98.5575,100,5697bb46b2c917b13ce7cebd
58b5f26d6b4a260b007ffa57,0,56.25,0,56.25,100,564a30dbd084420b43c068fa
58c95dd08da8170b00d4473e,3,50,0,53,100,559dc67a6a8c83d67a1df219
589b4a92f2da440b00b9cbca,-6,43.75,20,37.75,100,558d651f432d3cb33d7b63f6
589b4a92f2da440b00b9cbca,-6,50,20,44,100,57eae00893d7587434f7d195
58bdda639ecc7b0b00e99f65,4.08,82.5,84,86.58,100,56ce0bb3380fc3a4072eb7d9
58bdda639ecc7b0b00e99f65,3.51,53.75,52,57.26,100,578e45279b8321335d83e685
58bdda639ecc7b0b00e99f65,3.24,67.5,36,70.74,100,56b24ba4e3414bdd65ccfd0a
58c9ea2b7fd28f0b00f26631,0.45,89.58333333,66.66666667,90.03333333,100,575ddcfff83226865237b31e
58c9ea2b7fd28f0b00f26631,0.57,64.58333333,46.66666667,65.15333333,100,57ab32f161097345179b716a
58c9ea2b7fd28f0b00f26631,0.51,72.91666667,53.33333333,73.42666667,100,588197b4ac45e77413033f03
58c9ea2b7fd28f0b00f26631,0.36,60.41666667,53.33333333,60.77666667,100,5881cc551f2d0dad1430f2a5
58c57109f0460f0b004b5993,0.18,66.66666667,33.33333333,66.84666667,100,5790f06d615caad37c452be3
58c57109f0460f0b004b5993,0.75,81.25,80,82,100,578e45279b8321335d83e685
58b0a9b23c1f710b008a3a5a,3.12,47.08333333,30.66666667,50.20333333,100,581ca9926760f41402512afe
58acfca99885ab0f0057228e,0.33,100,100,100,100,55d61028ae03426f6b3a0735
58c93ad2d54a2e0c00ee3121,3.18,79.16666667,33.33333333,82.34666667,100,5835e14ac8552f53092e0e47
58c93ad2d54a2e0c00ee3121,3.18,62.5,40,65.68,100,587967230dcb54b06b98b95f
58c93ad2d54a2e0c00ee3121,3.15,47.91666667,33.33333333,51.06666667,100,574c9b15da161be26187c6f3
58c81587d4391d0c009a5987,0.39,80,76,80.39,100,5796e9b88d4f583a1de87184
58c81587d4391d0c009a5987,0.06,77.5,28,77.56,100,575ddcfff83226865237b31e
58acc1dd9885ab0f005684c5,0.48,87.5,60,87.98,100,5799f574921655b332bb6459
58acc1dd9885ab0f005684c5,0.24,82.5,44,82.74,100,5867fd8d929d087023fdfea0
58acc1dd9885ab0f005684c5,0,50,0,50,100,566ac06d1c1e4646317de631
58acc1dd9885ab0f005684c5,0.78,100,100,100,100,579b2adb79d565b83659b14f
58acc1dd9885ab0f005684c5,0.09,55,36,55.09,100,583f1c76ae687cbc2334f5cf
58b864dca8530c0b00bdefed,0.18,72.91666667,93.33333333,73.09666667,100,588197b4ac45e77413033f03
58a452d0dcbaa89820f607ad,0.18,82.5,44,82.68,100,5615828800259fc371bc8bda
58a452d0dcbaa89820f607ad,0.12,67.5,36,67.62,100,5745d1c15b01d26e334c523e
58c1a537abce2e0b00e437d8,0,45.83333333,26.66666667,45.83333333,100,5775c0c7ed1917ec463e00ec
58c1a537abce2e0b00e437d8,0,58.33333333,26.66666667,58.33333333,100,587967230dcb54b06b98b95f
58c1a537abce2e0b00e437d8,0,75,20,75,100,5744cea55b01d26e334c13db
58b4adbdf7bcfa0b00672a58,3.72,77.5,28,81.22,100,56cb99e11b5618106a5ee01f
58cb191823408d0e00ecb79d,0.93,75,100,75.93,100,5796b3ad8d4f583a1de866cf
58acfcd19885ab0f005722ac,0,12.5,0,0,0,57f2c131b5492e57607ff128
58cad45b7519610c0057180d,6,82.5,44,88.5,100,56b24ba4e3414bdd65ccfd0a
58cad45b7519610c0057180d,6,81.66666667,81.33333333,87.66666667,100,5839e14ef0c528e114f824ce
58cad45b7519610c0057180d,6,50,20,56,100,57b663311c6562f85e8bfd51
58cc07d25037660c005b1969,6,90.90909091,70.90909091,96.90909091,100,57913990615caad37c454066
58cc07d25037660c005b1969,6,72.5,92,78.5,100,57b663311c6562f85e8bfd51
58b0970f3c1f710b008a26be,3.45,57.5,44,60.95,100,588fa088b937ed824845ecec
58b0970f3c1f710b008a26be,3.93,58.75,68,62.68,100,588d64d6067aef5041276d49
58c96f97d54a2e0c00eeebca,6,97.5,92,100,100,575ddcfff83226865237b31e
58c96f97d54a2e0c00eeebca,6,70,84,76,100,57a6a2b237b6f13c73a15d7b
58c96f97d54a2e0c00eeebca,6,95,84,100,100,586ec27cae3a308242a87f14
58c96f97d54a2e0c00eeebca,6,12.5,0,0,0,58c335fb3a24028b638b6809
58cb191823408d0e00ecb79d,0.15,72.91666667,53.33333333,73.06666667,100,5790f06d615caad37c452be3
58cb191823408d0e00ecb79d,0.15,72.91666667,53.33333333,73.06666667,100,576c551096b4865725a46124
58ba0bd4787ab60b00e7b88a,0,56.25,20,56.25,100,575a1ee469c8c59f34d68c61
58ba0bd4787ab60b00e7b88a,0,68.75,0,68.75,100,58b740ccb59bb7cf54fe8e80
58ba0bd4787ab60b00e7b88a,0,43.75,0,43.75,100,5683f32c9c4f3a3a441538a5
5893c6cd232cbf0b00d6494c,0.18,68.05555556,37.77777778,68.23555556,100,585b332a23c4b9990b61cd21
5893c6cd232cbf0b00d6494c,0.27,75,60,75.27,100,58348f9166a9d8b8784dfdbc
58acfcd19885ab0f005722ac,0.09,56.25,40,56.34,100,584197c7ae687cbc23369731
58c95dd08da8170b00d4473e,3.6,62.91666667,41.33333333,66.51666667,100,585837f023cd5d4802760183
58c837b244b6bc0c00b8e8ff,0.87,90,68,90.87,100,5626ad1a6ecb57e815ffe80c
58c837b244b6bc0c00b8e8ff,0,0,0,0,0,57d17e2ab768bd0c022f52a8
58b717eed0c92b0b000a9347,6,75,60,81,100,58a2465607db7e3716225e46
58c93ad2d54a2e0c00ee3121,3.48,81.25,100,84.73,100,574c9b15da161be26187c6f3
58c93ad2d54a2e0c00ee3121,3.33,81.25,100,84.58,100,587967230dcb54b06b98b95f
58bf28bf19efb80c00b2f1d8,6,76.5625,25,82.5625,100,585bee5923c4b9990b61f533
58bf28bf19efb80c00b2f1d8,6,59.375,10,65.375,100,587727f07bad64a05ee1f217
58bf28bf19efb80c00b2f1d8,6,56.25,0,62.25,100,58bda2cfc729f90e5d6ea01e
58a45255dcbaa89820f607a1,0.06,53.125,50,53.185,100,55d5eba5ae03426f6b39c035
58a45255dcbaa89820f607a1,0,12.5,0,0,0,56f241e2b6b24a30625901dd
58a45255dcbaa89820f607a1,0.03,64.0625,25,64.0925,100,56ccf9b8380fc3a4072ea003
58a45255dcbaa89820f607a1,0,68.75,0,68.75,100,570afa81c735a4a0373577dd
58a45255dcbaa89820f607a1,0,0,0,0,0,575f1223f832268652381f12
58a45255dcbaa89820f607a1,0,12.5,0,0,0,5842fc86ca53f959324b0016
58a45255dcbaa89820f607a1,0,68.75,0,68.75,100,57ec1d9293d7587434f8a20d
58a45255dcbaa89820f607a1,0.15,100,100,100,100,58caf32b528d628174f4b08f
58a45255dcbaa89820f607a1,0,50,0,50,100,58535de49a03fece72a3d0db
58a45255dcbaa89820f607a1,0,43.75,0,43.75,100,58beb05e799b55fe5f05daad
58a4529fdcbaa89820f607a9,0.06,59.375,50,59.435,100,54ee0e153126a3ad09ebb490
58a4529fdcbaa89820f607a9,0.06,65.625,50,65.685,100,56e30fde2cfe94ea779cc7f3
58a4529fdcbaa89820f607a9,0.09,67.1875,75,67.2775,100,574b72d782f6810f4d15d8db
58a4529fdcbaa89820f607a9,0,43.75,0,43.75,100,577a6805ed1917ec463e4805
58a4529fdcbaa89820f607a9,0,50,0,50,100,57e5b77bfd04e73110ac1b31
58a4529fdcbaa89820f607a9,0.03,76.5625,25,76.5925,100,586fec4e4786d7d3480fd8f1
58a4529fdcbaa89820f607a9,0.06,59.375,50,59.435,100,5890e1ccd3a874f44dd228fc
58a4529fdcbaa89820f607a9,0,0,0,0,0,58c9ab12e6d840f473d6462a
58a4529fdcbaa89820f607a9,0,0,0,0,0,589a0f6a79f58d876ae8827c
58a4529fdcbaa89820f607a9,0,0,0,0,0,58a1884a54d074210afed336
58a4529fdcbaa89820f607a9,0,68.75,0,68.75,100,58b5bfd583fd23f452abb230
58a4529fdcbaa89820f607a9,0,56.25,0,56.25,100,58c969b602b6c6ae7195045c
58a4529fdcbaa89820f607a9,0,68.75,0,68.75,100,589a44fb52da289f6b0ad17c
58a4529fdcbaa89820f607a9,0,68.75,0,68.75,100,58b8c4bbb59bb7cf54fe90cb
58a4529fdcbaa89820f607a9,0,68.75,0,68.75,100,58badc34b20240b059a54643
58a4529fdcbaa89820f607a9,0,0,0,0,0,589984e0cf8105fc66d31515
58a4529fdcbaa89820f607a9,0,56.25,0,56.25,100,58bedb17799b55fe5f05dafb
58a4529fdcbaa89820f607a9,0.12,100,100,100,100,58c9be5fe6d840f473d64630
58a452d0dcbaa89820f607ad,0,43.75,0,43.75,100,54624174cd1f6a4537c69292
58a452d0dcbaa89820f607ad,0,0,0,0,0,53d1fdbff67aadfb49915bd1
58a452d0dcbaa89820f607ad,0,0,0,0,0,5470fef3a5ed747b68c69f57
58a452d0dcbaa89820f607ad,0,56.25,0,56.25,100,538b7b9079903b8e0e00006b
58a452d0dcbaa89820f607ad,0,31.25,0,31.25,100,54ce75cdec79ce9e06bf54da
58a452d0dcbaa89820f607ad,0.18,67.1875,75,67.3675,100,55d5eba5ae03426f6b39c035
58a452d0dcbaa89820f607ad,0,68.75,0,68.75,100,56ccf9b8380fc3a4072ea003
58a452d0dcbaa89820f607ad,0,68.75,0,68.75,100,5638c8666ecb57e81501fded
58a452d0dcbaa89820f607ad,0,68.75,0,68.75,100,57d9885a10a5492a39327e67
58a452d0dcbaa89820f607ad,0,56.25,0,56.25,100,579f986da9a95c0b3cb040b9
58a452d0dcbaa89820f607ad,0,0,0,0,0,58043d9e557a6c174fb16693
58a452d0dcbaa89820f607ad,0.06,64.0625,25,64.1225,100,58502de4372a1190641e3204
58a452d0dcbaa89820f607ad,0,68.75,0,68.75,100,57febf98eedd501e2ee7e1e9
58a452d0dcbaa89820f607ad,0,0,0,0,0,58166f30e51ef56645818227
58a452d0dcbaa89820f607ad,0,37.5,0,37.5,100,5850a820721e7a0467d37e3b
58a452d0dcbaa89820f607ad,0,0,0,0,0,589984e0cf8105fc66d31515
58a452d0dcbaa89820f607ad,0,43.75,0,43.75,100,5898b767bfa0404b669b441f
58a452d0dcbaa89820f607ad,0,0,0,0,0,5886bd770496034b21d3d75d
58a452d0dcbaa89820f607ad,0,0,0,0,0,5876fd907bad64a05ee1e985
58a452d0dcbaa89820f607ad,0.06,51.5625,25,51.6225,100,587294cd4786d7d34810693e
58a452d0dcbaa89820f607ad,0,50,0,50,100,5883718cd9041c041a226335
58a452d0dcbaa89820f607ad,0.24,87.5,100,87.74,100,5889bfd5b0f241e631f5d7e9
58a452d0dcbaa89820f607ad,0.18,79.6875,75,79.8675,100,588b90f6d499ba593b6297ba
58a452d0dcbaa89820f607ad,0,56.25,0,56.25,100,58976e507d32ac2360572af7
58a452d0dcbaa89820f607ad,0,68.75,0,68.75,100,58a4ceddc0986b36214e3f95
58a452d0dcbaa89820f607ad,0.06,64.0625,25,64.1225,100,589c7a620ce21a217be3e634
58c845b5d4391d0c009a9ee0,0,37.5,0,37.5,100,54ee0e153126a3ad09ebb490
58c845b5d4391d0c009a9ee0,0,43.75,0,43.75,100,54ce75cdec79ce9e06bf54da
58c845b5d4391d0c009a9ee0,0,37.5,0,37.5,100,537672b48b0ba5095600016c
58c845b5d4391d0c009a9ee0,0.18,60.9375,75,61.1175,100,56e30fde2cfe94ea779cc7f3
58c845b5d4391d0c009a9ee0,0,0,0,0,0,575f1223f832268652381f12
58c845b5d4391d0c009a9ee0,0,0,0,0,0,577314f61fb808a12bea51ab
58c845b5d4391d0c009a9ee0,0,0,0,0,0,57a50d6337b6f13c73a14448
58c845b5d4391d0c009a9ee0,0,37.5,0,37.5,100,577e6cf82fa7b8b8705dd91f
58c845b5d4391d0c009a9ee0,0.06,64.0625,25,64.1225,100,577c245b49095c9e6d331114
58c845b5d4391d0c009a9ee0,0,68.75,0,68.75,100,58051db9557a6c174fb1f15f
58c845b5d4391d0c009a9ee0,0,0,0,0,0,58043d9e557a6c174fb16693
58c845b5d4391d0c009a9ee0,0,43.75,0,43.75,100,580f68d7c578516b1f7afb01
58c845b5d4391d0c009a9ee0,0,43.75,0,43.75,100,580df0d7584e9d3c12c5de6b
58c845b5d4391d0c009a9ee0,0.12,84.375,50,84.495,100,58255433cc20673746c25c19
58c845b5d4391d0c009a9ee0,0,0,0,0,0,584d745d8ecf37b557a8adb6
58c845b5d4391d0c009a9ee0,0.12,59.375,50,59.495,100,5889d10d60b2b9343221f459
58c845b5d4391d0c009a9ee0,0,50,0,50,100,5888001536c5af5029524832
58c845b5d4391d0c009a9ee0,0,56.25,0,56.25,100,5893b0911ac2ceed57fe2712
58c845b5d4391d0c009a9ee0,0,0,0,0,0,589984e0cf8105fc66d31515
58c845b5d4391d0c009a9ee0,0,0,0,0,0,58a1884a54d074210afed336
58c845b5d4391d0c009a9ee0,0,56.25,0,56.25,100,589ce881bba803807d069719
58c845b5d4391d0c009a9ee0,0.06,76.5625,25,76.6225,100,58ab3101a38f33ba29cbf1a4
58c845b5d4391d0c009a9ee0,0.12,84.375,50,84.495,100,58a1179654d074210afeb24d
58c845b5d4391d0c009a9ee0,0,56.25,0,56.25,100,58b88066b59bb7cf54fe9030
58c845b5d4391d0c009a9ee0,0.06,64.0625,25,64.1225,100,58cb42cb528d628174f4b097
58c9943b8da8170b00d4d39a,0,0,0,0,0,56ccf9b8380fc3a4072ea003
58c9943b8da8170b00d4d39a,0,56.25,0,56.25,100,58caf32b528d628174f4b08f
58cc221d5037660c005b44cb,0.48,55.41666667,57.33333333,55.89666667,100,582ceab8b45349ae66641ffb
58cc07d25037660c005b1969,6,91.07142857,71.42857143,97.07142857,100,565e2bed3e697f3a7157f7b4
58c95dd08da8170b00d4473e,3.75,77.5,68,81.25,100,581b4d4291d3cc857dca0f93
58bd8da3956cee0b0088172d,0.42,100,100,100,100,5863de1c929d087023fced9d
58c1a4b4e85f270c007f6e24,0.12,62.5,20,62.62,100,576c551096b4865725a46124
58c1a4b4e85f270c007f6e24,0.15,62.5,40,62.65,100,571f80ef8bb46155349fc8b6
58c1a4b4e85f270c007f6e24,0.18,81.25,40,81.43,100,57ac986361097345179caf68
58c1a4b4e85f270c007f6e24,0.3,77.08333333,66.66666667,77.38333333,100,578e45279b8321335d83e685
58c1a4b4e85f270c007f6e24,0.06,77.08333333,26.66666667,77.14333333,100,57ae3e7b5f29b7f42b3d37b1
58c2cabc3738e10b000162d6,6,53.33333333,30.66666667,59.33333333,100,5799f574921655b332bb6459
58bf46dc9e75170c00d2e232,0.42,100,100,100,100,553508a1424cd88f68f7843e
58ab9cf4a38f33ba29cc3f54,0.18,65,28,65.18,100,57923e7f615caad37c456045
58643a28929d087023fd0083,0,12.5,0,0,0,57f2984eb5492e57607fe615
58c2cabc3738e10b000162d6,6,67.91666667,57.33333333,73.91666667,100,576081f5f83226865238620a
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,553ab2d8a59d203f21bf3069
58c9ea2b7fd28f0b00f26631,0,68.75,0,68.75,100,54624174cd1f6a4537c69292
58c9ea2b7fd28f0b00f26631,0,12.5,0,0,0,55a423966a8c83d67a1e728b
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,5642fa54d084420b43bf9324
58c9ea2b7fd28f0b00f26631,0,50,0,50,100,56438ab7d084420b43bfa254
58c9ea2b7fd28f0b00f26631,0,12.5,0,0,0,56e89726819540d216bce408
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,56ccf9b8380fc3a4072ea003
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,57720f961fb808a12bea2d9b
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,57bb166795add06666c3675c
58c9ea2b7fd28f0b00f26631,0,50,0,50,100,577fd4a75f43bc58017fe991
58c9ea2b7fd28f0b00f26631,0,68.75,0,68.75,100,585ac14b23c4b9990b614882
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,57f470f5b5492e5760809612
58c9ea2b7fd28f0b00f26631,0,50,0,50,100,5850a820721e7a0467d37e3b
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,584b162a54c4ad4554067427
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,5846cc6427f383953d6add97
58c9ea2b7fd28f0b00f26631,0.36,100,100,100,100,58780b9002fe65c9668c73ee
58c9ea2b7fd28f0b00f26631,0,56.25,0,56.25,100,5886a69e0496034b21d3cea1
58c9ea2b7fd28f0b00f26631,0,50,0,50,100,5886bd770496034b21d3d75d
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,5891a8aeb410e998500cd171
58c9ea2b7fd28f0b00f26631,0,0,0,0,0,58a0fa6054d074210afea121
58c9ea2b7fd28f0b00f26631,0,12.5,0,0,0,58a4ceddc0986b36214e3f95
58c9ea2b7fd28f0b00f26631,0,68.75,0,68.75,100,589b270f5cfa33e7707def16
58c9ea2b7fd28f0b00f26631,0,56.25,0,56.25,100,58bda2cfc729f90e5d6ea01e
58cf46b6c83b530c001e1bd3,0.06,54.16666667,33.33333333,54.22666667,100,54ada332ec6c2417660287ee
58cf4a2a23408d0e00f07a93,0.06,68.75,40,68.81,100,5522bffba550f8b0621af33b
